StudentID,Age,Gender,Ethnicity,ParentalEducation,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Age_Category,,
1345,17,0,3,1,13,0,3,0,0,0,1,1.907742363,4,Teen,,
1346,17,1,1,3,12,0,3,0,0,0,0,1.88090929,4,Teen,,
1347,17,1,3,2,8,0,1,0,1,1,0,2.614950354,2,Teen,,
1348,18,1,0,2,6,0,3,1,0,1,0,3.107135594,1,Teen,,
1349,18,1,0,0,11,0,3,0,0,0,0,1.386464562,4,Teen,,
1350,17,1,0,0,4,0,2,0,0,0,0,2.833760072,2,Teen,,
1351,18,0,0,4,17,0,0,0,0,1,0,1.086151397,4,Teen,,
1352,15,0,0,1,3,0,4,0,0,0,0,2.87403736,2,Teen,,
1353,15,0,1,2,1,0,2,0,1,0,0,2.895671305,2,Teen,,
1354,18,1,2,0,2,1,3,0,0,0,0,3.181307602,1,Teen,,
1355,18,0,1,2,25,0,3,0,0,0,0,0.471283109,4,Teen,,
1356,17,0,0,3,11,1,2,0,0,0,0,2.211379528,3,Teen,,
1357,16,1,2,2,2,1,3,1,1,0,0,3.375252255,1,Teen,,
1358,18,1,1,1,3,0,4,0,1,0,0,3.203858191,1,Teen,,
1359,15,1,0,2,5,0,2,0,0,1,0,3.350179111,1,Teen,,
1360,17,0,1,2,11,0,2,0,0,0,0,1.72579153,4,Teen,,
1361,18,0,0,2,18,0,4,1,0,0,0,2.216603815,3,Teen,,
1362,15,1,0,3,9,0,1,1,0,0,1,2.004627317,3,Teen,,
1363,15,1,3,2,29,1,0,0,0,0,0,0.715742046,4,Teen,,
1364,16,0,0,3,0,1,4,0,0,1,0,3.880640085,0,Teen,,
1365,17,0,0,2,16,0,3,1,0,1,0,1.689528158,4,Teen,,
1366,17,1,2,1,15,0,4,1,1,0,1,1.757978804,4,Teen,,
1367,16,1,2,1,8,0,0,0,0,0,0,2.136399546,3,Teen,,
1368,16,0,0,1,24,1,1,0,1,0,0,0.911568271,4,Teen,,
1369,17,1,0,3,20,1,1,0,0,0,0,1.13780111,4,Teen,,
1370,17,0,0,2,8,1,3,1,0,0,1,2.349264927,3,Teen,,
1371,18,0,1,2,26,0,3,0,0,0,0,0.623747437,4,Teen,,
1372,18,0,0,1,22,0,2,0,0,1,0,0.341029446,4,Teen,,
1373,16,0,0,1,8,0,0,0,0,0,0,2.223813667,3,Teen,,
1374,18,1,3,2,11,0,3,0,0,0,1,2.328240385,3,Teen,,
1375,15,1,1,2,22,1,2,1,0,0,0,1.623077822,4,Teen,,
1376,18,0,0,1,8,1,1,1,0,0,0,2.200896322,3,Teen,,
1377,18,0,1,2,14,0,4,0,1,0,0,2.584110655,2,Teen,,
1378,15,0,1,0,1,0,1,1,0,0,0,2.996503304,2,Teen,,
1379,16,0,0,1,10,0,3,0,0,1,0,2.373993481,3,Teen,,
1380,15,0,0,2,10,1,3,1,0,0,0,2.830404456,2,Teen,,
1381,18,1,2,1,7,0,2,1,1,0,1,2.525115534,2,Teen,,
1382,16,1,0,4,22,0,1,1,0,0,0,1.042981651,4,Teen,,
1383,18,1,1,1,5,0,2,1,0,0,1,2.661096904,2,Teen,,
1384,15,1,0,1,20,0,3,0,0,0,0,1.599593888,4,Teen,,
1385,15,0,0,1,19,1,1,1,0,0,0,1.799409149,4,Teen,,
1386,18,0,0,2,6,0,3,0,0,0,0,2.657638557,2,Teen,,
1387,17,0,0,2,2,0,4,0,0,0,0,2.998484062,2,Teen,,
1388,17,0,0,2,7,0,4,0,0,1,0,2.977408433,2,Teen,,
1389,15,0,0,0,17,0,2,0,0,0,0,1.375164137,4,Teen,,
1390,15,1,2,0,16,0,3,1,0,0,1,1.84886644,4,Teen,,
1391,17,0,3,2,10,0,4,0,0,0,0,2.4424562,3,Teen,,
1392,17,1,2,3,1,0,2,1,0,0,0,2.856038514,2,Teen,,
1393,18,1,2,3,24,1,1,1,0,0,0,1.20615023,4,Teen,,
1394,18,1,0,0,20,0,1,1,1,0,0,0.89590299,4,Teen,,
1395,17,1,3,2,26,0,1,0,0,0,0,0.273190929,4,Teen,,
1396,18,0,0,3,23,0,3,0,0,1,0,0.667508961,4,Teen,,
1397,18,1,3,1,18,0,2,0,0,0,0,1.089440604,4,Teen,,
1398,16,1,3,3,6,0,3,0,0,0,0,2.813211008,2,Teen,,
1399,18,1,2,1,17,1,3,1,0,0,1,1.86875859,4,Teen,,
1400,15,0,3,3,7,0,3,1,1,0,0,3.035693596,1,Teen,,
1401,18,0,1,2,13,0,3,0,0,0,1,2.135356801,3,Teen,,
1402,18,0,0,3,6,0,0,1,0,1,0,3.038116129,1,Teen,,
1403,17,1,0,2,27,0,3,0,1,0,0,0.99412941,4,Teen,,
1404,15,1,1,1,20,0,2,0,0,0,0,1.232557166,4,Teen,,
1405,18,0,0,3,27,0,2,0,1,0,0,0.864403743,4,Teen,,
1406,18,1,1,1,26,0,0,0,0,0,0,0.115231855,4,Teen,,
1407,16,0,3,1,3,0,4,1,0,0,0,2.934586305,2,Teen,,
1408,18,0,0,2,16,0,4,1,0,0,0,2.046938817,3,Teen,,
1409,18,1,2,2,4,0,2,1,0,0,0,3.065473134,1,Teen,,
1410,16,1,3,3,11,0,2,0,1,0,0,2.4370263,3,Teen,,
1411,17,1,3,1,8,0,3,0,1,0,0,2.427614636,3,Teen,,
1412,18,1,3,2,25,0,1,0,0,0,0,0.777150955,4,Teen,,
1413,16,0,1,2,19,1,1,1,1,1,0,1.879575445,4,Teen,,
1414,15,0,3,0,12,0,3,0,0,0,0,1.596574874,4,Teen,,
1415,17,0,2,1,24,0,1,0,1,0,0,0.704595243,4,Teen,,
1416,15,0,0,1,27,0,2,1,1,0,0,0.764186697,4,Teen,,
1417,15,0,0,1,17,1,2,1,0,0,0,1.503416679,4,Teen,,
1418,16,1,2,4,19,1,2,1,0,0,0,1.525837862,4,Teen,,
1419,18,0,0,2,8,0,1,1,1,0,0,2.270841108,3,Teen,,
1420,16,0,1,2,3,0,2,0,0,0,0,3.402352539,1,Teen,,
1421,16,0,1,4,20,1,2,0,1,0,0,1.438204968,4,Teen,,
1422,16,1,0,1,26,0,2,0,0,1,0,0.336571299,4,Teen,,
1423,16,1,1,3,7,0,3,0,0,0,0,3.112281137,1,Teen,,
1424,17,1,2,2,0,1,4,0,0,1,0,3.770694722,0,Teen,,
1425,18,1,0,3,16,0,1,0,0,0,0,1.655613323,4,Teen,,
1426,15,0,0,1,24,0,3,1,0,0,1,1.050469692,4,Teen,,
1427,15,0,0,3,8,1,1,0,0,1,0,2.535391284,2,Teen,,
1428,18,1,0,1,19,0,2,0,0,0,1,1.396090494,4,Teen,,
1429,15,1,3,1,12,0,2,1,1,0,0,2.025416982,3,Teen,,
1430,18,0,0,2,1,0,2,0,0,0,0,3.268302548,1,Teen,,
1431,15,0,1,1,12,0,3,1,1,0,0,2.017218039,3,Teen,,
1432,16,1,0,2,8,0,2,1,0,0,0,2.397682579,3,Teen,,
1433,15,1,0,2,29,0,2,1,0,0,0,0.287867323,4,Teen,,
1434,18,1,2,2,19,0,3,0,1,1,0,1.548710211,4,Teen,,
1435,18,1,2,1,5,1,1,1,0,0,0,2.905242112,2,Teen,,
1436,18,0,0,0,27,0,1,0,1,0,0,0.248977131,4,Teen,,
1437,18,0,0,1,0,1,0,1,0,0,0,3.418409867,1,Teen,,
1438,18,0,0,2,27,1,1,0,0,0,0,0.582920886,4,Teen,,
1439,17,1,0,1,24,0,2,0,1,0,0,0.930028646,4,Teen,,
1440,17,1,1,1,4,0,2,1,0,1,0,2.679085718,2,Teen,,
1441,15,0,0,1,2,1,1,0,0,0,1,3.106230425,1,Teen,,
1442,18,0,0,0,3,0,0,1,0,0,1,2.781287884,2,Teen,,
1443,15,0,0,2,0,0,3,0,1,1,1,4,0,Teen,,
1444,18,0,3,3,13,0,3,1,1,1,0,2.332783964,3,Teen,,
1445,18,1,3,1,8,1,4,1,0,0,0,3.06771837,1,Teen,,
1446,17,0,0,2,29,0,4,0,1,0,0,0.869123386,4,Teen,,
1447,17,0,2,2,23,0,4,0,1,0,1,1.520503877,4,Teen,,
1448,16,0,0,2,3,0,3,1,1,1,1,3.289823142,1,Teen,,
1449,17,0,0,2,17,1,3,1,0,0,0,2.175739293,3,Teen,,
1450,16,0,2,2,13,0,1,0,0,0,0,1.852428691,4,Teen,,
1451,16,0,3,2,24,0,3,1,1,0,1,1.47728877,4,Teen,,
1452,16,0,3,0,3,0,0,0,0,0,0,2.878926863,2,Teen,,
1453,16,1,1,2,24,0,3,0,1,1,0,1.058050772,4,Teen,,
1454,16,1,0,2,9,0,2,0,0,0,1,2.57289042,2,Teen,,
1455,15,1,2,0,2,0,3,1,0,1,0,3.587735587,0,Teen,,
1456,17,1,0,1,22,0,0,1,1,0,1,1.301418014,4,Teen,,
1457,16,0,1,4,6,1,2,0,1,1,0,3.209493136,1,Teen,,
1458,18,1,0,2,9,0,2,0,0,0,0,2.537230639,2,Teen,,
1459,17,1,1,2,12,0,1,1,0,0,0,1.989395759,4,Teen,,
1460,17,0,0,3,3,1,2,0,1,1,0,3.004233303,1,Teen,,
1461,16,0,0,2,17,0,0,1,1,0,0,1.513516756,4,Teen,,
1462,15,1,3,2,10,0,2,0,0,0,1,2.172740552,3,Teen,,
1463,16,1,0,2,24,1,2,0,0,0,1,0.641649169,4,Teen,,
1464,15,0,1,3,3,0,3,0,1,0,0,2.753590232,2,Teen,,
1465,18,1,0,2,23,0,2,1,0,1,0,1.038488352,4,Teen,,
1466,17,0,0,2,13,0,2,1,1,0,0,2.255019103,3,Teen,,
1467,18,0,0,1,17,0,4,0,0,0,0,1.666702258,4,Teen,,
1468,15,0,0,4,7,0,2,0,0,0,0,2.49945943,3,Teen,,
1469,15,0,2,2,26,1,2,0,0,0,0,0.278215459,4,Teen,,
1470,18,1,0,0,9,0,2,1,0,0,0,2.637594228,2,Teen,,
1471,15,0,3,3,4,0,3,1,1,0,1,3.057121728,1,Teen,,
1472,18,0,1,2,22,0,2,1,1,0,0,1.361932827,4,Teen,,
1473,17,1,0,0,6,1,2,1,0,1,0,3.238931718,1,Teen,,
1474,18,0,1,2,11,1,3,1,1,0,0,2.573034385,2,Teen,,
1475,17,1,1,2,24,0,0,0,0,0,0,0,4,Teen,,
1476,18,1,2,3,2,1,3,0,1,0,1,3.143909878,1,Teen,,
1477,15,1,0,1,25,1,2,1,0,0,0,1.0464634,4,Teen,,
1478,18,0,0,3,3,0,2,0,0,0,1,2.868574228,2,Teen,,
1479,15,1,2,2,9,0,3,0,0,0,0,2.639447292,2,Teen,,
1480,18,1,3,0,3,0,1,0,0,0,0,2.669749933,2,Teen,,
1481,18,0,2,4,14,1,3,0,1,1,0,2.794885283,2,Teen,,
1482,16,1,0,2,28,1,4,0,0,0,1,1.186569729,4,Teen,,
1483,15,1,2,1,9,0,2,0,0,0,0,2.520175259,2,Teen,,
1484,16,1,0,2,20,0,4,0,0,1,0,1.601078488,4,Teen,,
1485,15,1,0,3,29,0,0,0,0,0,0,0,4,Teen,,
1486,16,1,0,1,21,1,3,0,0,1,0,1.595054759,4,Teen,,
1487,17,0,1,1,15,1,2,1,0,0,0,2.222002853,3,Teen,,
1488,18,1,0,1,14,0,2,0,0,0,1,1.615093148,4,Teen,,
1489,15,1,0,1,18,0,1,1,1,0,1,1.675919431,4,Teen,,
1490,15,0,2,2,28,0,2,1,0,0,0,0.214319504,4,Teen,,
1491,18,0,0,2,19,1,1,1,0,0,0,1.556765557,4,Teen,,
1492,15,0,0,1,18,0,4,1,1,0,0,2.154199353,3,Teen,,
1493,15,1,0,1,17,0,3,0,1,0,0,2.070669312,3,Teen,,
1494,16,0,3,1,25,1,1,0,1,0,0,0.567237107,4,Teen,,
1495,15,1,1,3,11,0,1,1,0,0,0,2.162688108,3,Teen,,
1496,17,1,0,1,24,1,3,0,0,1,0,1.291230426,4,Teen,,
1497,17,0,2,4,15,0,2,0,1,1,0,2.340156389,3,Teen,,
1498,18,0,2,2,0,0,1,0,0,0,0,2.92396974,2,Teen,,
1499,15,1,0,1,15,1,2,1,0,1,0,2.190146602,3,Teen,,
1500,18,0,1,3,1,0,2,0,0,0,0,3.074214192,1,Teen,,
1501,17,1,2,2,23,0,1,0,0,0,0,1.009430322,4,Teen,,
1502,15,0,1,2,14,0,3,1,1,0,0,2.118500602,3,Teen,,
1503,15,0,0,4,6,0,3,1,0,0,0,2.615347948,2,Teen,,
1504,18,0,2,0,27,0,0,0,1,1,0,0.415930507,4,Teen,,
1505,17,1,1,0,0,1,4,1,0,0,0,3.947092964,0,Teen,,
1506,15,0,0,2,4,1,2,0,1,0,0,3.017353227,1,Teen,,
1507,18,1,0,1,9,1,1,1,0,0,0,2.813786291,2,Teen,,
1508,17,1,0,1,21,0,1,0,0,0,0,0.769636121,4,Teen,,
1509,18,1,0,0,20,1,1,0,0,0,0,0.892266135,4,Teen,,
1510,16,1,2,0,3,1,2,1,1,0,0,3.666290827,0,Teen,,
1511,15,0,0,2,13,0,1,0,1,0,0,1.401548239,4,Teen,,
1512,16,1,0,1,12,0,2,0,0,0,1,1.423338336,4,Teen,,
1513,17,1,1,2,0,0,1,1,0,0,1,3.149644744,1,Teen,,
1514,16,0,0,2,15,1,3,0,1,0,1,2.353731152,3,Teen,,
1515,16,1,3,2,22,0,3,1,1,0,0,1.161354351,4,Teen,,
1516,17,0,0,0,8,1,2,0,0,0,0,2.647195986,2,Teen,,
1517,18,1,0,2,21,0,3,0,1,1,0,1.298997985,4,Teen,,
1518,16,0,0,0,15,1,4,1,0,0,0,2.644197368,2,Teen,,
1519,18,1,0,2,18,0,3,0,0,0,0,1.737989619,4,Teen,,
1520,16,0,0,3,14,0,2,0,0,0,0,2.018776899,3,Teen,,
1521,18,1,2,2,25,0,2,0,1,0,0,0.717780498,4,Teen,,
1522,17,1,3,2,13,0,3,1,0,0,0,2.267584401,3,Teen,,
1523,16,0,0,2,19,1,1,0,0,0,0,1.271494623,4,Teen,,
1524,17,0,1,1,9,1,2,0,1,0,0,2.621666893,2,Teen,,
1525,16,0,2,3,20,0,2,0,0,0,0,1.228528505,4,Teen,,
1526,17,0,2,3,11,0,3,0,1,0,1,2.495312361,3,Teen,,
1527,17,1,0,1,27,0,3,0,1,0,0,0.701761808,4,Teen,,
1528,16,1,0,2,0,0,2,1,1,1,0,3.864976861,0,Teen,,
1529,16,0,0,3,20,0,1,1,0,1,0,0.684651926,4,Teen,,
1530,16,1,2,4,16,1,4,0,0,0,0,1.885850224,4,Teen,,
1531,15,0,2,2,8,1,0,0,1,0,0,2.327832763,3,Teen,,
1532,18,0,0,2,22,0,0,1,0,1,0,0.880232812,4,Teen,,
1533,15,1,0,1,18,0,2,0,0,1,0,1.411981507,4,Teen,,
1534,15,1,3,4,24,0,3,0,1,1,1,1.66253183,4,Teen,,
1535,17,1,2,1,17,0,3,1,0,0,0,1.341598477,4,Teen,,
1536,16,1,3,2,27,0,4,1,1,0,0,0.659202916,4,Teen,,
1537,18,1,2,1,6,0,1,0,0,1,0,2.153371206,3,Teen,,
1538,17,1,0,1,8,0,2,0,0,1,0,2.44310292,3,Teen,,
1539,15,1,1,2,21,0,1,0,0,0,0,0.270088555,4,Teen,,
1540,16,0,1,4,25,0,3,0,0,1,0,1.316724623,4,Teen,,
1541,17,0,0,0,20,0,2,1,0,0,0,0.817714202,4,Teen,,
1542,16,0,1,2,11,0,0,0,1,0,0,2.05694597,3,Teen,,
1543,17,0,2,0,6,1,3,1,0,0,0,3.219333348,1,Teen,,
1544,16,0,0,1,13,1,2,0,0,0,0,2.24087006,3,Teen,,
1545,15,1,2,2,14,1,2,0,1,0,0,1.913799797,4,Teen,,
1546,18,0,1,2,14,0,3,0,0,1,0,2.240334376,3,Teen,,
1547,15,0,3,1,5,0,1,1,0,0,0,2.254547586,3,Teen,,
1548,18,0,0,1,20,0,1,1,1,1,0,1.89130043,4,Teen,,
1549,16,0,0,0,13,0,1,0,0,1,0,2.206226341,3,Teen,,
1550,17,0,1,1,1,1,2,0,1,0,0,3.335098155,1,Teen,,
1551,15,0,0,4,7,0,1,1,1,0,0,2.411986461,3,Teen,,
1552,18,0,2,3,12,0,3,0,1,0,0,2.160978519,3,Teen,,
1553,15,1,2,1,22,0,1,0,1,0,0,1.165394363,4,Teen,,
1554,18,1,0,2,5,0,4,0,0,0,0,2.583500636,2,Teen,,
1555,15,0,1,3,4,1,1,0,1,0,0,3.017063256,1,Teen,,
1556,18,1,1,0,4,0,1,1,1,0,1,2.576174697,2,Teen,,
1557,18,1,0,3,24,0,1,0,0,0,0,0.23334988,4,Teen,,
1558,16,1,3,3,0,0,3,1,0,0,0,3.646516389,0,Teen,,
1559,18,1,2,0,8,1,2,1,1,0,0,2.605425232,2,Teen,,
1560,16,0,1,1,5,0,3,1,0,1,0,3.366929515,1,Teen,,
1561,18,1,2,4,19,0,3,0,1,0,0,1.583780258,4,Teen,,
1562,17,1,0,2,25,0,4,0,0,1,0,0.776396706,4,Teen,,
1563,17,1,3,0,29,1,3,0,0,1,0,0.78348664,4,Teen,,
1564,17,0,1,1,6,0,0,0,0,1,0,2.328311711,3,Teen,,
1565,18,0,2,2,8,0,3,1,0,0,0,2.718465436,2,Teen,,
1566,16,0,2,2,4,1,4,1,0,0,0,3.244882203,1,Teen,,
1567,16,0,0,2,13,1,4,1,0,0,0,2.865674749,2,Teen,,
1568,18,0,2,4,4,0,1,0,0,0,0,2.326326756,3,Teen,,
1569,17,0,0,1,7,1,3,0,1,1,0,3.303066679,1,Teen,,
1570,17,0,0,2,6,0,1,0,0,0,0,2.489218238,3,Teen,,
1571,16,1,0,2,12,1,1,1,1,1,0,2.600264187,2,Teen,,
1572,17,1,3,2,12,0,3,0,0,0,0,2.119171492,3,Teen,,
1573,15,1,2,1,7,0,4,0,0,0,0,2.522694548,2,Teen,,
1574,16,0,2,4,10,1,2,0,0,0,0,2.47585411,3,Teen,,
1575,17,0,2,3,27,1,3,1,0,0,0,0.782809234,4,Teen,,
1576,16,0,1,2,25,0,0,1,0,0,0,0.766404869,4,Teen,,
1577,15,0,3,2,17,1,0,1,0,0,0,1.283622078,4,Teen,,
1578,16,0,0,1,24,0,2,1,0,0,0,0.643145933,4,Teen,,
1579,16,1,0,2,18,1,2,0,0,0,0,1.669230217,4,Teen,,
1580,16,1,0,2,5,0,3,0,0,0,0,3.282070051,1,Teen,,
1581,16,0,2,2,21,0,2,0,1,0,0,0.743714017,4,Teen,,
1582,15,0,2,4,1,0,2,0,0,0,1,3.325066843,1,Teen,,
1583,18,0,0,2,27,0,2,1,1,0,1,1.184519764,4,Teen,,
1584,16,0,0,1,12,0,1,0,0,0,0,1.616536099,4,Teen,,
1585,16,1,2,2,22,0,4,0,0,0,0,1.583083971,4,Teen,,
1586,17,0,0,1,24,0,2,0,0,0,0,0.184251489,4,Teen,,
1587,16,0,2,1,27,1,2,0,0,0,0,0.472181042,4,Teen,,
1588,17,0,3,1,25,0,3,1,1,0,0,1.299355518,4,Teen,,
1589,18,0,0,2,10,0,2,0,0,0,1,2.379628283,3,Teen,,
1590,15,1,0,2,0,0,3,0,0,0,0,3.56628313,0,Teen,,
1591,15,0,2,2,23,0,1,0,0,0,0,0.278347571,4,Teen,,
1592,18,0,2,2,1,0,1,0,0,0,0,2.421546883,3,Teen,,
1593,15,1,1,2,29,0,4,0,1,0,1,0.617680424,4,Teen,,
1594,18,1,3,1,16,0,3,0,0,0,0,1.804726658,4,Teen,,
1595,18,1,0,3,7,0,2,1,0,0,0,2.63520813,2,Teen,,
1596,18,0,1,1,1,0,3,0,0,0,1,3.436025389,1,Teen,,
1597,15,0,2,1,5,0,4,0,0,1,1,2.737377926,2,Teen,,
1598,17,1,2,2,21,1,1,1,0,0,1,1.14669608,4,Teen,,
1599,18,1,0,1,4,0,0,0,0,0,0,2.405267526,3,Teen,,
1600,16,1,2,0,15,1,2,0,0,1,0,1.525282049,4,Teen,,
1601,15,1,1,2,7,0,1,1,1,0,0,2.446157081,3,Teen,,
1602,18,1,0,2,18,1,1,1,0,1,0,1.952953012,4,Teen,,
1603,18,1,0,2,15,0,3,1,0,0,0,2.293087191,3,Teen,,
1604,16,0,2,4,12,0,0,0,0,1,0,1.471672029,4,Teen,,
1605,17,0,0,2,25,1,3,0,0,0,1,1.106713498,4,Teen,,
1606,17,0,0,3,19,0,2,0,1,0,1,1.205856976,4,Teen,,
1607,17,1,0,1,6,0,2,0,0,0,0,2.559070355,2,Teen,,
1608,18,1,2,2,15,0,3,1,1,1,0,2.457651022,3,Teen,,
1609,18,1,1,3,22,1,2,0,0,0,0,1.226741286,4,Teen,,
1610,18,1,2,2,15,0,1,0,0,0,1,1.590433098,4,Teen,,
1611,15,1,0,2,28,0,1,1,0,0,0,0.310669533,4,Teen,,
1612,16,1,1,1,11,1,3,1,0,0,0,2.771810659,2,Teen,,
1613,18,0,1,0,13,0,1,1,0,0,0,1.582682992,4,Teen,,
1614,16,0,2,2,23,1,0,1,0,0,1,1.105587098,4,Teen,,
1615,16,1,3,1,17,0,4,0,0,0,0,2.300296135,3,Teen,,
1616,17,0,0,3,26,1,4,1,1,0,0,0.991883698,4,Teen,,
1617,15,1,1,1,27,0,2,0,1,1,1,0.165110622,4,Teen,,
1618,18,0,0,4,17,0,0,0,0,0,0,0.989329921,4,Teen,,
1619,17,1,1,4,15,0,3,1,0,1,0,2.230253521,3,Teen,,
1620,17,1,0,1,19,0,3,1,0,0,0,1.383528078,4,Teen,,
1621,18,0,0,1,15,0,1,1,1,0,0,2.131405263,3,Teen,,
1622,16,0,0,3,12,0,1,1,0,1,0,1.868276923,4,Teen,,
1623,17,1,1,4,25,0,3,1,0,1,0,1.247481944,4,Teen,,
1624,16,1,0,2,28,0,4,0,0,0,0,0.299907548,4,Teen,,
1625,15,0,2,1,8,0,3,1,0,0,1,2.705195695,2,Teen,,
1626,16,0,0,2,25,0,1,1,1,1,0,0.897938092,4,Teen,,
1627,15,1,0,2,27,0,2,1,1,0,0,1.391731791,4,Teen,,
1628,16,0,2,1,8,0,3,0,0,0,0,2.150546166,3,Teen,,
1629,17,1,0,2,12,0,1,0,0,0,0,1.448741242,4,Teen,,
1630,17,1,0,0,28,0,1,1,0,1,0,0,4,Teen,,
1631,15,1,1,0,3,1,1,0,0,0,0,3.091715028,1,Teen,,
1632,18,1,0,1,8,0,2,0,0,0,0,2.576927695,2,Teen,,
1633,15,0,0,1,14,0,2,0,0,0,0,1.955872527,4,Teen,,
1634,15,0,0,1,13,0,3,0,1,0,0,1.878708344,4,Teen,,
1635,16,0,3,2,18,1,3,1,1,0,0,1.630400132,4,Teen,,
1636,16,0,1,1,11,0,4,0,0,1,0,2.37274811,3,Teen,,
1637,15,0,1,1,20,1,3,1,0,0,0,1.279370611,4,Teen,,
1638,17,0,1,1,25,0,1,0,0,0,1,0.155004788,4,Teen,,
1639,16,0,0,4,24,1,2,0,1,1,1,1.278347034,4,Teen,,
1640,18,1,0,2,5,0,2,0,1,0,0,2.655993566,2,Teen,,
1641,16,0,2,2,2,0,0,1,0,1,0,2.682316053,2,Teen,,
1642,16,0,0,2,25,0,4,0,1,0,0,1.644819939,4,Teen,,
1643,18,1,0,4,24,1,0,1,1,0,0,1.396278438,4,Teen,,
1644,15,0,0,1,21,1,2,1,0,0,0,1.609486799,4,Teen,,
1645,18,0,0,2,19,0,2,1,0,1,0,1.187367525,4,Teen,,
1646,15,1,3,2,15,0,2,1,0,1,0,2.019797023,3,Teen,,
1647,15,0,0,2,29,0,3,0,0,0,1,0.241625628,4,Teen,,
1648,15,0,1,0,19,0,2,0,0,0,0,1.247725194,4,Teen,,
1649,18,0,0,2,23,0,1,0,0,1,0,0.852682363,4,Teen,,
1650,15,1,3,0,22,0,1,0,0,0,0,0.965700989,4,Teen,,
1651,17,0,0,2,16,1,4,1,1,0,0,2.423800752,3,Teen,,
1652,18,0,0,2,15,0,1,1,0,0,0,1.741968167,4,Teen,,
1653,17,1,2,1,5,0,1,0,0,1,0,2.845925776,2,Teen,,
1654,15,0,2,3,7,0,2,0,0,0,0,2.039564398,3,Teen,,
1655,16,1,0,0,18,1,1,1,0,0,0,1.54206374,4,Teen,,
1656,15,1,0,3,29,1,2,0,0,1,0,0.730779602,4,Teen,,
1657,17,0,0,2,24,0,3,1,0,0,0,0.499987778,4,Teen,,
1658,17,1,0,1,25,1,3,0,0,0,0,1.122889381,4,Teen,,
1659,18,1,0,1,1,1,3,0,1,0,0,2.959492728,2,Teen,,
1660,16,0,0,4,13,0,1,1,1,1,0,2.30020524,3,Teen,,
1661,18,1,0,0,21,0,2,0,1,0,0,1.352720764,4,Teen,,
1662,17,1,0,1,11,1,0,1,0,0,0,2.134062038,3,Teen,,
1663,15,0,1,1,16,0,0,1,0,0,1,1.29979432,4,Teen,,
1664,16,0,3,2,27,0,2,1,0,0,0,0.747833944,4,Teen,,
1665,15,0,1,2,26,0,1,1,1,1,0,0.532923204,4,Teen,,
1666,15,1,0,1,14,0,3,0,0,0,0,2.07376979,3,Teen,,
1667,16,0,0,1,17,1,3,1,1,0,0,1.991379364,4,Teen,,
1668,18,1,3,1,15,0,3,1,0,0,1,1.8999596,4,Teen,,
1669,15,1,0,1,12,0,3,1,1,0,0,2.614883942,2,Teen,,
1670,17,1,0,2,20,1,0,1,1,1,0,1.810270744,4,Teen,,
1671,15,1,1,2,16,0,2,1,0,0,0,1.581931481,4,Teen,,
1672,16,1,1,1,7,0,1,0,1,0,0,2.271332803,3,Teen,,
1673,16,1,1,1,0,1,2,1,0,0,0,3.363670491,1,Teen,,
1674,16,1,0,1,28,0,1,1,1,0,0,0.48129848,4,Teen,,
1675,18,0,0,4,24,0,0,1,1,0,0,0.199927379,4,Teen,,
1676,15,0,3,4,25,0,2,0,1,1,1,1.268008751,4,Teen,,
1677,18,1,0,3,26,0,3,1,0,0,0,0.882552454,4,Teen,,
1678,18,1,1,1,2,1,3,0,0,0,0,3.120136639,1,Teen,,
1679,16,0,2,0,15,0,2,0,1,0,1,1.804154692,4,Teen,,
1680,16,1,1,1,27,0,2,1,1,1,0,0.681703644,4,Teen,,
1681,18,0,0,1,1,0,2,1,0,0,1,2.898261817,2,Teen,,
1682,15,0,0,2,14,0,3,0,0,0,1,1.730318003,4,Teen,,
1683,17,0,1,2,0,1,0,1,0,1,0,3.560791672,0,Teen,,
1684,18,1,2,3,8,1,3,0,1,0,0,2.528774574,2,Teen,,
1685,15,1,3,3,15,1,2,0,1,0,0,1.592387858,4,Teen,,
1686,16,0,0,1,3,0,1,0,0,1,1,2.374130972,3,Teen,,
1687,16,0,0,2,11,1,0,1,0,0,0,1.81040948,4,Teen,,
1688,15,0,3,1,0,0,1,0,0,0,0,2.829826431,2,Teen,,
1689,17,0,2,0,0,1,2,0,0,0,1,3.047602089,1,Teen,,
1690,16,0,2,2,6,1,3,1,1,0,0,3.62592173,0,Teen,,
1691,16,1,0,0,17,0,2,0,0,0,1,0.927321545,4,Teen,,
1692,16,0,1,2,22,0,2,1,0,0,0,1.331958949,4,Teen,,
1693,15,1,2,1,27,0,4,1,1,0,1,0.779551722,4,Teen,,
1694,18,0,1,2,22,0,1,1,0,0,0,0.881358447,4,Teen,,
1695,16,1,0,2,14,1,1,0,0,0,0,2.398121086,3,Teen,,
1696,18,1,0,1,25,0,2,0,1,0,0,0.758814269,4,Teen,,
1697,17,1,1,3,29,0,3,1,0,0,0,1.028865596,4,Teen,,
1698,16,1,0,1,24,0,3,0,1,0,0,1.444476695,4,Teen,,
1699,16,1,0,2,12,1,2,0,0,0,0,2.214067459,3,Teen,,
1700,17,1,3,2,15,0,4,0,1,1,0,2.511918088,2,Teen,,
1701,16,0,0,2,6,0,3,0,0,0,0,2.690149803,2,Teen,,
